"id","sh_to.0","sh_to.1","sh_to.2","sh_to.3","sh_to.4","sh_from.0","sh_from.1","sh_from.2","sh_from.3","sh_from.4","deg_in_norm","deg_out_norm"
23352,1,0,0,0,0,1,0,0,0,0,0.0227272727272727,0.0666666666666667
23360,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.0666666666666667
23361,0,1,0,0,0,0.584507042253521,0.366197183098592,0.028169014084507,0.0211267605633803,0,0.806818181818182,0.0666666666666667
23362,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23363,0,0,0,1,0,0,0,0,0,0,0,0.1
23364,0,0,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0.1
23365,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0.1
23366,0,0,0,0,1,0,0,0,0,0,0,0.1
23367,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.1
23369,0,0,0,0,0,0,0,0,0,0,0,0
23371,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23373,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0.1
23374,0,0,0,0,0,0,0,0,0,0,0,0
23376,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23377,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.0333333333333333
23379,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
23380,0,1,0,0,0,0,0,0,0,0,0,0.1
23381,1,0,0,0,0,0.611111111111111,0.0111111111111111,0.288888888888889,0,0.0888888888888889,0.511363636363636,0.0333333333333333
23382,0.8,0.2,0,0,0,1,0,0,0,0,0.0113636363636364,0.166666666666667
23383,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23385,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0333333333333333
23387,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0333333333333333
23389,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
23390,0.111111111111111,0.888888888888889,0,0,0,0,0,0,0,0,0,0.3
23391,0.75,0,0.25,0,0,0,0,0,0,0,0,0.266666666666667
23392,1,0,0,0,0,1,0,0,0,0,0.0284090909090909,0.0666666666666667
23393,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0333333333333333
23396,0,0,0,1,0,0,0,0,0,0,0,0.166666666666667
23397,0,1,0,0,0,0.5,0.5,0,0,0,0.0227272727272727,0.233333333333333
23399,0,1,0,0,0,0,0,0,0,0,0,0.2
23401,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.266666666666667
23404,0,0,0,0,0,0,0,0,0,0,0,0
23406,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.133333333333333
23407,0,1,0,0,0,0,1,0,0,0,0.0284090909090909,0.0666666666666667
23408,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
23410,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23412,1,0,0,0,0,0,1,0,0,0,0.00568181818181818,0.133333333333333
23413,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.133333333333333
23417,0,1,0,0,0,0,0,0,0,0,0,0.2
23418,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.0333333333333333
23419,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
23421,1,0,0,0,0,0.625,0,0.125,0,0.25,0.0454545454545455,0.1
23424,0,0,0,0,0,0,0,0,0,0,0,0
23425,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
23427,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
23428,0.75,0.25,0,0,0,0,0,0,0,0,0,0.133333333333333
23429,0,0.666666666666667,0,0.333333333333333,0,0.25,0.75,0,0,0,0.0227272727272727,0.1
23430,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
23431,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.133333333333333
23433,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
23434,0,0,0,0,0,0,0,0,0,0,0,0
23437,0,0,0,0,0,0,0,0,0,0,0,0
23438,0.8,0.2,0,0,0,0,0,0,0,0,0,0.166666666666667
23439,0,0.1,0,0.9,0,0,0,0,1,0,0.0170454545454545,0.333333333333333
23440,0.5,0.5,0,0,0,0,0,1,0,0,0.00568181818181818,0.0666666666666667
23441,0,1,0,0,0,0,0.5,0,0.5,0,0.0113636363636364,0.1
23442,0,1,0,0,0,0.2,0.8,0,0,0,0.0568181818181818,0.0666666666666667
23443,0,0,0,0,0,0,0,0,0,0,0,0
23444,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
23445,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23447,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
23449,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23450,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
23451,1,0,0,0,0,0.5,0,0,0,0.5,0.0113636363636364,0.0666666666666667
23452,0,0,0,1,0,0.25,0,0,0.75,0,0.0227272727272727,0.266666666666667
23454,0,1,0,0,0,0,0.923076923076923,0.0769230769230769,0,0,0.0738636363636364,0.0333333333333333
23455,0,0,0,0,0,0,0,0,0,0,0,0
23456,0,0,0,0,1,0,0,1,0,0,0.00568181818181818,0.0333333333333333
23457,0,0,0,0,0,0,0,0,0,0,0,0
23458,0,0,0,0,0,0,0,0,0,0,0,0
23459,1,0,0,0,0,0,0,0,0,0,0,0.1
23460,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
23461,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
23463,0,0,0,0,1,0.153846153846154,0,0,0,0.846153846153846,0.0738636363636364,0.0333333333333333
23464,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23466,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.0666666666666667
23468,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23469,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.1
23472,0,1,0,0,0,0.1,0.9,0,0,0,0.0568181818181818,0.0666666666666667
23473,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23477,0,0,0,0,0,0,0,0,0,0,0,0
23478,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0666666666666667
23479,1,0,0,0,0,0,0,1,0,0,0.00568181818181818,0.0666666666666667
23480,0,0,0,0,0,0,0,0,0,0,0,0
23481,0,1,0,0,0,0.25,0.75,0,0,0,0.0227272727272727,0.0666666666666667
23482,0.142857142857143,0.857142857142857,0,0,0,1,0,0,0,0,0.0397727272727273,0.233333333333333
23483,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23484,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23486,0.8,0.2,0,0,0,0,0,0,0,0,0,0.166666666666667
23487,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23489,0.5,0.5,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.0170454545454545,0.0666666666666667
23490,0,0,0.5,0,0.5,0,0,0,0,0,0,0.0666666666666667
23493,0,0,0,1,0,0,0,0,0,0,0,0.2
23494,1,0,0,0,0,1,0,0,0,0,0.0284090909090909,0.0333333333333333
23497,0,0,0,0,1,0,0,0,0,0,0,0.1
23498,0,1,0,0,0,0,1,0,0,0,0.0454545454545455,0.1
23500,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23501,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0.1
23502,0,0,0,0,0,0,0,0,0,1,0.0113636363636364,0
23504,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23506,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0666666666666667
23508,0,0,0,0,1,0,0,0,0,1,0.0227272727272727,0.0666666666666667
23509,0,0,0,0,1,0,0,1,0,0,0.0113636363636364,0.0333333333333333
23510,0,0,0,1,0,0,0,0,1,0,0.0170454545454545,0.0666666666666667
23511,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
23512,0,0,0,0,0,0,0,0.5,0,0.5,0.0113636363636364,0
23514,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23515,0,0,0,0,0,0,0,0,0,0,0,0
23517,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.166666666666667
23518,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23519,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
23521,0,0,0,0,0,0,0,0,0,0,0,0
23523,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
23524,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.233333333333333
23525,1,0,0,0,0,1,0,0,0,0,0.0284090909090909,0.0666666666666667
23526,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
23528,0,0,0,0,0,0,0,0,0,0,0,0
23529,0,1,0,0,0,0.357142857142857,0.642857142857143,0,0,0,0.0795454545454545,0.133333333333333
23530,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23531,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23532,0,0,0,0,0,0,0,0,0,0,0,0
23533,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0.0340909090909091,0
23535,0,0,0,0,0,0,0,0,0,0,0,0
23536,0,0,0,0,0,0,0,0,0,0,0,0
23539,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23540,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
23541,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23542,0,1,0,0,0,0.75,0,0.25,0,0,0.0227272727272727,0.1
23544,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.133333333333333
23545,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
23546,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
23547,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23548,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.1
23549,0,1,0,0,0,0.0833333333333333,0.916666666666667,0,0,0,0.0681818181818182,0.0666666666666667
23550,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23551,0,0,0,0,0,0,1,0,0,0,0.0170454545454545,0
23553,0,1,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.0170454545454545,0.0666666666666667
23554,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
23556,0,0,0,0,0,0,0,0,0,1,0.00568181818181818,0
23557,0.6,0.4,0,0,0,1,0,0,0,0,0.00568181818181818,0.166666666666667
23558,0,0,0,0,0,0,0,0,0,0,0,0
23559,0,0,0,0,0,0,0,0,0,0,0,0
23560,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23561,0,0,0,0,0,0,0,0,0,0,0,0
23562,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
23563,0.4,0.6,0,0,0,0,0,0,0,0,0,0.166666666666667
23565,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23566,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
23567,1,0,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0.0340909090909091,0.1
23572,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23573,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23574,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
23575,0,0,0,0,0,0,0,0,0,0,0,0
23576,0.4,0.6,0,0,0,0,0,0,0,0,0,0.166666666666667
23577,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23578,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23579,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0666666666666667
23580,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23584,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23585,0.5,0,0.5,0,0,0,0,0,0,0,0,0.0666666666666667
23586,0.142857142857143,0.857142857142857,0,0,0,0,0,0,0,0,0,0.233333333333333
23587,0,1,0,0,0,0.4,0.6,0,0,0,0.0284090909090909,0.1
23588,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.1
23589,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23592,0,1,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.2
23593,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
23594,0,0,0,0,0,0,0,0,0,0,0,0
23595,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
23599,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
23600,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
23601,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23603,0,0,0,0,1,0,0,0,0,1,0.0113636363636364,0.0666666666666667
23605,0.25,0.75,0,0,0,1,0,0,0,0,0.0113636363636364,0.133333333333333
23607,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23609,0,0,0,0,0,0,0,0,0,0,0,0
23610,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.1
23611,0,0,0,0,0,0,0,0,0,0,0,0
23613,0,1,0,0,0,0,1,0,0,0,0.0284090909090909,0.0333333333333333
23615,0,0,0,0,0,0,0,1,0,0,0.00568181818181818,0
23616,0,1,0,0,0,0,0,0,0,0,0,0.2
23617,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667
23618,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23620,0,0,0,0,0,0,0,0,0,1,0.0113636363636364,0
23621,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0666666666666667
23622,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
23623,0,1,0,0,0,0,0,0,0,0,0,0.233333333333333
23625,0.25,0,0,0,0.75,0,0,0,0,0,0,0.133333333333333
23627,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23628,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667
23629,0,1,0,0,0,0,1,0,0,0,0.0454545454545455,0.1
23631,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
23634,0,0,0,0,0,0,0,0,0,0,0,0
23635,0,0,0,0,0,0,0,0,0,0,0,0
23637,0,0,0,0,0,0,0,0,0,0,0,0
23638,0,0,0,0,1,0,0,0,0,1,0.0170454545454545,0.0333333333333333
23639,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.166666666666667
23640,0,0,0,0,0,0,0,0,0,0,0,0
23641,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23642,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0.1
23643,0.111111111111111,0,0,0.888888888888889,0,0,0,0,0,0,0,0.3
23644,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
23645,0,1,0,0,0,0,1,0,0,0,0.0284090909090909,0.0333333333333333
23646,0,1,0,0,0,0.222222222222222,0.777777777777778,0,0,0,0.0511363636363636,0.133333333333333
23647,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23649,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23650,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.0666666666666667
23651,0.571428571428571,0.428571428571429,0,0,0,0,0,0,0,0,0,0.233333333333333
23652,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
23655,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23657,0.928571428571429,0,0.0714285714285714,0,0,1,0,0,0,0,0.0170454545454545,0.466666666666667
23658,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0666666666666667
23659,0,0,0,0,0,0,0,0,0,0,0,0
23660,0,0,0,0,0,0,0,0,0,0,0,0
23661,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23662,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23664,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.1
23665,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.25,0,0,0.75,0,0.0227272727272727,0.1
23666,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23667,0,1,0,0,0,0,1,0,0,0,0.170454545454545,0.0333333333333333
23668,0.666666666666667,0,0,0,0.333333333333333,1,0,0,0,0,0.00568181818181818,0.1
23669,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
23670,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
23671,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23673,0,0,1,0,0,0,0,1,0,0,0.0113636363636364,0.0333333333333333
23674,0,1,0,0,0,0.181818181818182,0.727272727272727,0.0909090909090909,0,0,0.0625,0.0666666666666667
23675,0.666666666666667,0,0.333333333333333,0,0,0.5,0,0.5,0,0,0.0113636363636364,0.1
23676,0,1,0,0,0,0.8,0.2,0,0,0,0.0284090909090909,0.133333333333333
23678,0.5,0,0.5,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
23679,0,0,0,0,0,0,0,0,0,0,0,0
23681,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23682,0,1,0,0,0,0,0,0,0,0,0,0.2
23683,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
23684,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0.0170454545454545,0
23685,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.133333333333333
23686,0.5,0,0.5,0,0,0,0,0,0,0,0,0.133333333333333
23687,0.833333333333333,0,0,0,0.166666666666667,1,0,0,0,0,0.00568181818181818,0.2
23688,0,0,0,0,1,0,0,0,0,0,0,0.1
23691,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23692,0,1,0,0,0,0,0,0,0,0,0,0.1
23694,0.428571428571429,0.571428571428571,0,0,0,0,0,0,0,0,0,0.233333333333333
23696,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0.2
23698,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23700,0,0,0,0,0,0,0,0,0,0,0,0
23701,0,0,0,0,1,0,0,0,0,0,0,0.1
23702,0.5,0,0,0,0.5,0,0,0,0,1,0.0113636363636364,0.0666666666666667
23703,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23704,0,0,0,0,0,0,0,0,0,0,0,0
23705,0,1,0,0,0,0,1,0,0,0,0.0340909090909091,0.0666666666666667
23707,0.333333333333333,0.666666666666667,0,0,0,1,0,0,0,0,0.00568181818181818,0.1
23708,1,0,0,0,0,0.875,0,0,0,0.125,0.0454545454545455,0.166666666666667
23710,0,0,0,0,0,0,0,0,0,0,0,0
23714,0,0,0,0,0,0,0,0,0,0,0,0
23717,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.0666666666666667
23719,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0.1
23721,0,0,0,1,0,0,0,0,1,0,0.0511363636363636,0.1
23722,0,0,0,0,0,0,0,0,0,0,0,0
23723,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23725,0,1,0,0,0,0.5,0.5,0,0,0,0.0454545454545455,0.0666666666666667
23726,0,0,0,0,0,0,0,0,0,0,0,0
23727,0,0,0,0,0,0,0,1,0,0,0.0170454545454545,0
23729,0,1,0,0,0,0,1,0,0,0,0.0738636363636364,0.266666666666667
23731,0,0,0,0,0,1,0,0,0,0,0.00568181818181818,0
23732,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.133333333333333
23733,0,1,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.0666666666666667
23734,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.166666666666667
23736,1,0,0,0,0,0.916666666666667,0,0.0833333333333333,0,0,0.0681818181818182,0.1
23739,0,1,0,0,0,0.5,0.5,0,0,0,0.0227272727272727,0.266666666666667
23741,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
23742,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
23743,0,0,0,0,0,0,0,0,0,0,0,0
23745,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.1
23746,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.1
23747,0,0,0,0,0,0,0,0,0,0,0,0
23748,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.1
23750,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0.1
23751,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
23752,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
23755,0,0,0,0,1,0,0,0,0,1,0.0284090909090909,0.0666666666666667
23758,1,0,0,0,0,0,0,0,0,0,0,0.133333333333333
23760,0,0,0,0,0,0,0,0,0,0,0,0
23761,0,0,0,0,0,0,0,0,0,0,0,0
23762,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0.1
23765,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
23768,0,1,0,0,0,0.166666666666667,0.833333333333333,0,0,0,0.0681818181818182,0.166666666666667
23769,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23772,1,0,0,0,0,1,0,0,0,0,0.0397727272727273,0.133333333333333
23774,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.2
23775,1,0,0,0,0,0,0,0,0,0,0,0.133333333333333
23777,0,0,0,0,0,0,0,0,0,0,0,0
23778,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.233333333333333
23779,0,1,0,0,0,0.588235294117647,0.294117647058824,0.0588235294117647,0,0.0588235294117647,0.0965909090909091,0.0666666666666667
23780,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
23781,0.25,0,0.75,0,0,0,0,0,0,0,0,0.133333333333333
23783,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23784,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
23785,0,0,1,0,0,0.666666666666667,0,0.333333333333333,0,0,0.0170454545454545,0.0333333333333333
23786,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
23787,0,1,0,0,0,0.3,0.7,0,0,0,0.113636363636364,0.1
23788,0,0,0,0,1,0,0,0,0,1,0.0454545454545455,0.166666666666667
23789,0.4,0,0.2,0,0.4,0,0,0,0,0,0,0.166666666666667
23791,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.0666666666666667
23792,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23793,0,1,0,0,0,0,1,0,0,0,0.0340909090909091,0.0333333333333333
23794,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23795,0,0.75,0.25,0,0,0,0,0,0,0,0,0.133333333333333
23796,0,0,0,0,0,0,0,0,0,0,0,0
23798,1,0,0,0,0,0,0,0,0,1,0.00568181818181818,0.0666666666666667
23799,1,0,0,0,0,0,0,0,0,0,0,0.133333333333333
23801,0,0,0,1,0,0,0,0,1,0,0.102272727272727,0.0333333333333333
23803,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23804,0,0,0,1,0,0,0,0,1,0,0.0170454545454545,0.0666666666666667
23806,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
23807,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23808,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0.1
23811,1,0,0,0,0,0.9375,0,0,0,0.0625,0.0909090909090909,0.2
23812,0,0,0,0,0,0,0,0,0,0,0,0
23814,0,0,0,0,0,0,0,0,0,0,0,0
23815,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23816,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
23817,0,0,0,0,0,0,0,0,0,0,0,0
23818,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
23820,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.166666666666667
23821,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23822,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23824,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
23826,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
23828,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
23829,0.5,0,0,0,0.5,0.5,0,0.25,0,0.25,0.0227272727272727,0.0666666666666667
23830,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
23833,0,0,0,0,0,1,0,0,0,0,0.00568181818181818,0
23835,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23836,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23837,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
23838,0,1,0,0,0,0.1,0.9,0,0,0,0.0568181818181818,0.233333333333333
23839,0,1,0,0,0,0,0,0,0,0,0,0.1
23840,0,0,0,0,0,0,0,0,0,0,0,0
23841,0,1,0,0,0,0.151515151515152,0.757575757575758,0,0.0909090909090909,0,0.1875,0.0333333333333333
23842,0,0,0,0,0,0,0,0,0,0,0,0
23843,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
23846,0,1,0,0,0,0,0,0,0,0,0,0.1
23847,0,0,0,0,0,0,0,0,0,0,0,0
23848,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
23850,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
23852,0,0,0,0,0,0,0,0,0,0,0,0
23854,0,1,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.0170454545454545,0.0333333333333333
23855,0,0,0,0,0,0,0,0,0,0,0,0
23856,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.0170454545454545,0.1
23859,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
23860,0,1,0,0,0,0,1,0,0,0,0.0511363636363636,0.0333333333333333
23864,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.266666666666667
23865,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23866,0,1,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.0170454545454545,0.133333333333333
23868,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0666666666666667
23869,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0.1
23871,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23872,0,0,0,0,0,0,0,0,0,0,0,0
23873,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23874,0,1,0,0,0,0.5,0.5,0,0,0,0.0227272727272727,0.1
23876,1,0,0,0,0,1,0,0,0,0,0.0113636363636364,0.2
23877,0,0,0,0,0,0,0,0,0,0,0,0
23878,0,0,0,1,0,0,0,0,1,0,0.0511363636363636,0.0333333333333333
23880,0,0,0,0,0,0,0,0,0,0,0,0
23881,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
23882,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
23884,0,0,0,0,0,0,0,0,0,0,0,0
23885,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0333333333333333
23886,0,0,0,0,1,0,0,0,0,1,0.0170454545454545,0.1
23887,0,1,0,0,0,0,1,0,0,0,0.0340909090909091,0.2
23888,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
23889,0,0,0,0,1,0,0,0,0,0,0,0.1
23891,0,0,0,0,0,0,0,0,0,0,0,0
23893,1,0,0,0,0,0,0,0,0,1,0.00568181818181818,0.0666666666666667
23894,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
23896,0,0,0,0,0,0,0,0,0,0,0,0
23898,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
23899,0,1,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.0340909090909091,0.266666666666667
